Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Move Minutes count,Inactive duration (ms),Walking duration (ms),Running duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms),Awake mid-sleeping duration (ms)
00:00:00.000Z,00:15:00.000Z,17.057291069326475,5.871261378413525,,,,,,,,,,,,,,,,120000,780000,
00:15:00.000Z,00:30:00.000Z,17.05729103088379,5.871261378413525,-33.8634886,18.684256,-33.8634886,18.684256,,,,,,,,,,,,900000,,
00:30:00.000Z,00:45:00.000Z,17.05729103088379,5.871261378413525,-33.8635976,18.6842571,-33.863539,18.6842615,,,,,,,,,,,,900000,,
00:45:00.000Z,01:00:00.000Z,17.05729103088379,5.871261378413525,-33.8635322,18.6842478,-33.8635322,18.6842478,,,,,,,,,,,,900000,,
01:00:00.000Z,01:15:00.000Z,17.0572910399664,5.871261378413525,-33.8636102,18.6842278,-33.8635217,18.6842881,,,,,,,,,,,,900000,,
01:15:00.000Z,01:30:00.000Z,17.057290417807444,5.871261378413525,,,,,,,,,,,,,,,,300000,600000,
01:30:00.000Z,01:45:00.000Z,17.057291342287648,5.871261378413525,-33.8635682,18.6842471,-33.8635682,18.6842471,,,,,,,,,,,,780000,120000,
01:45:00.000Z,02:00:00.000Z,17.05729153691506,5.871261378413525,,,,,,,,,,,,,,,,900000,,
02:00:00.000Z,02:15:00.000Z,17.05729153691506,5.871261378413525,,,,,,,,,,,,,,,,900000,,
02:15:00.000Z,02:30:00.000Z,17.057291233296297,5.871261378413525,,,,,,,,,,,,,,,,360000,540000,
02:30:00.000Z,02:45:00.000Z,17.05729103088379,5.871261378413525,,,,,,,,,,,,,,,,,900000,
02:45:00.000Z,03:00:00.000Z,17.05729103088379,5.871261378413525,,,,,,,,,,,,,,,,540000,360000,
03:00:00.000Z,03:15:00.000Z,17.05729103088379,5.871261378413525,,,,,,,,,,,,,,,,900000,,
03:15:00.000Z,03:30:00.000Z,17.05729103088379,5.871261378413525,,,,,,,,,,,,,,,,900000,,
03:30:00.000Z,03:45:00.000Z,17.05729103088379,5.871261378413525,-33.8634935,18.6842591,-33.8634935,18.6842591,,,,,,,,,,,,900000,,
03:45:00.000Z,04:00:00.000Z,17.057291316986085,5.871261378413525,-33.8635395,18.6842561,-33.8635395,18.6842561,,,,,,,,,,,,900000,,
04:00:00.000Z,04:15:00.000Z,17.05729080835978,5.871261378413525,,,,,,,,,,,,,,,,60000,840000,
04:15:00.000Z,04:30:00.000Z,17.057290903727214,5.871261378413525,,,,,0.00652362359687686,0.00652362359687686,0.00652362359687686,,,,,,,,,480000,420000,
04:30:00.000Z,04:45:00.000Z,17.05729103088379,5.871261378413525,,,,,,,,,,,,,,,,900000,,
04:45:00.000Z,05:00:00.000Z,17.05729103088379,5.871261378413525,-33.8635848,18.6842376,-33.8635848,18.6842376,,,,,,,,,,,,900000,,
05:00:00.000Z,05:15:00.000Z,17.05729103088379,5.871261378413525,-33.8635706,18.6842729,-33.8635294,18.6843178,,,,,,,,,,,,900000,,
05:15:00.000Z,05:30:00.000Z,17.05729136996799,5.871261378413525,,,,,,,,,,,,,,,,900000,,
05:30:00.000Z,05:45:00.000Z,17.057291136847603,5.871261378413525,,,,,,,,,,,,,,,,600000,300000,
05:45:00.000Z,06:00:00.000Z,17.057290770790797,5.871261378413525,-33.8635267,18.6843014,-33.8635267,18.6843014,,,,,,,,,,,,480000,420000,
06:00:00.000Z,06:15:00.000Z,17.057291100241923,5.871261378413525,-33.863571,18.6842572,-33.863514,18.6842807,,,,,,,,,,,,180000,720000,
06:15:00.000Z,06:30:00.000Z,17.057290941126208,5.871261378413525,-33.8635654,18.6842661,-33.8635654,18.6842661,,,,,,,,,,,,720000,180000,
06:30:00.000Z,06:45:00.000Z,17.05729091868681,5.871261378413525,,,,,,,,,,,,,,,,900000,,
06:45:00.000Z,07:00:00.000Z,17.0572908016117,5.871261378413525,,,,,,,,,,,,,,,,420000,,480000
07:00:00.000Z,07:15:00.000Z,17.057290699170984,5.871261378413525,-33.8635502,18.6842345,-33.8635034,18.6842453,,,,,,,,,,,,,,900000
07:15:00.000Z,07:30:00.000Z,17.057290699170984,5.871261378413525,,,,,,,,,,,,,,,,,,900000
07:30:00.000Z,07:45:00.000Z,17.05728996387426,5.871261378413525,,,,,,,,,,,,,,,,420000,,480000
