Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Move Minutes count,Cycling duration (ms),Inactive duration (ms),Walking duration (ms)
12:00:00.000Z,12:15:00.000Z,16.73958377292921,38.891990661621094,,,,,0.7155972123146057,0.7155972123146057,0.7155972123146057,87,,,,1,,900000,
12:15:00.000Z,12:30:00.000Z,16.73958377292921,,,,,,,,,1,,,,,,900000,
12:30:00.000Z,12:45:00.000Z,16.73958377292921,32.449843512939324,,,,,0.5127573013305664,0.5127573013305664,0.5127573013305664,66,,,,1,,900000,
12:45:00.000Z,13:00:00.000Z,39.19815268309687,172.24661339624038,,,,,0.8114780249344912,1.0089473724365234,0.3526793122291565,334,,,,6,,535547,364453
13:00:00.000Z,13:15:00.000Z,21.828014225108,19.764781951904297,,,,,0.3701963424682617,0.3701963424682617,0.3701963424682617,43,,,,,,817426,82574
13:15:00.000Z,13:30:00.000Z,16.739582061767578,7.650883197784424,,,,,0.4123798608779907,0.4123798608779907,0.4123798608779907,21,,,,,,900000,
13:30:00.000Z,13:45:00.000Z,16.739582061767578,,,,,,,,,,,,,,,900000,
13:45:00.000Z,14:00:00.000Z,16.739582061767578,,,,,,,,,,,,,,,900000,
14:00:00.000Z,14:15:00.000Z,16.739582061767578,,,,,,,,,,,,,,,900000,
14:15:00.000Z,14:30:00.000Z,16.739582061767578,,,,,,,,,,,,,,,900000,
14:30:00.000Z,14:45:00.000Z,16.739582061767578,,,,,,,,,,,,,,,900000,
14:45:00.000Z,15:00:00.000Z,16.739582061767578,,,,,,,,,,,,,,,900000,
15:00:00.000Z,15:15:00.000Z,16.73958197351807,,,,,,,,,2,,,,,,900000,
15:15:00.000Z,15:30:00.000Z,16.739581238911317,11.401329080731788,,,,,0.38908469676971436,0.38908469676971436,0.38908469676971436,21,,,,,,900000,
15:30:00.000Z,15:45:00.000Z,20.422584647835244,89.33529861721286,,,,,0.35455873306336366,0.5328042507171631,0.2954886555671692,156,,,,2,,840233,59767
15:45:00.000Z,16:00:00.000Z,16.739582246866245,,,,,,,,,,,,,,,900000,
16:00:00.000Z,16:15:00.000Z,16.739582246866245,,,,,,,,,1,,,,,,900000,
16:15:00.000Z,16:30:00.000Z,16.739582246866245,,,,,,,,,1,,,,,,900000,
16:30:00.000Z,16:45:00.000Z,50.99934442495225,15.939339637756348,,,,,0.32423388957977295,0.32423388957977295,0.32423388957977295,52,,,,7,520310,379690,
16:45:00.000Z,17:00:00.000Z,22.652649232385137,75.23368430137634,,,,,0.5327706505113012,0.7552272081375122,0.26565563678741455,165,,,,2,,711524,95956
17:00:00.000Z,17:15:00.000Z,16.73958396911621,,,,,,,,,29,,,,,,900000,
17:15:00.000Z,17:30:00.000Z,16.73958396911621,,,,,,,,,36,,,,,,900000,
17:30:00.000Z,17:45:00.000Z,16.73958396911621,,,,,,,,,8,,,,,,900000,
17:45:00.000Z,18:00:00.000Z,16.73958396911621,8.288456916809082,,,,,,,,33,,,,,,900000,
18:00:00.000Z,18:15:00.000Z,16.73958396911621,,,,,,,,,9,,,,,,900000,
18:15:00.000Z,18:30:00.000Z,16.73958396911621,26.778090953826904,,,,,0.5313334316015244,0.7813981771469116,0.2812686860561371,104,,,,1,,900000,
18:30:00.000Z,18:45:00.000Z,16.73958396911621,3.187868118286133,,,,,,,,8,,,,,,900000,
18:45:00.000Z,19:00:00.000Z,16.73958389307664,,,,,,,,,,,,,,,900000,
19:00:00.000Z,19:15:00.000Z,16.73958355858464,5.100588798522949,,,,,0.28009822964668274,0.28009822964668274,0.28009822964668274,61,,,,,,900000,
19:15:00.000Z,19:30:00.000Z,22.458475610112227,91.81059980392456,,,,,0.39052495854324437,0.6134284138679504,0.26565563678741455,210,,,,2,,807195,92805
19:30:00.000Z,19:45:00.000Z,16.739582061767578,,,,,,,,,1,,,,,,900000,
19:45:00.000Z,20:00:00.000Z,16.739582061767578,,,,,,,,,,,,,,,900000,
20:00:00.000Z,20:15:00.000Z,16.739582061767578,,,,,,,,,,,,,,,900000,
20:15:00.000Z,20:30:00.000Z,16.739582061767578,,,,,,,,,,,,,,,900000,
20:30:00.000Z,20:45:00.000Z,16.739582061767578,,,,,,,,,,,,,,,900000,
20:45:00.000Z,21:00:00.000Z,16.739582061767578,,,,,,,,,,,,,,,900000,
21:00:00.000Z,21:15:00.000Z,16.739582061767578,,,,,,,,,,,,,,,900000,
21:15:00.000Z,21:30:00.000Z,16.739582061767578,,,,,,,,,,,,,,,900000,
21:30:00.000Z,21:45:00.000Z,16.739582061767578,,,,,,,,,,,,,,,900000,
21:45:00.000Z,22:00:00.000Z,16.739582061767578,,,,,,,,,,,,,,,900000,
22:00:00.000Z,22:15:00.000Z,16.739582061767578,3.4862745098039216,,,,,,,,5,,,,,,900000,
22:15:00.000Z,22:30:00.000Z,16.739582061767578,3.735294117647059,,,,,,,,6,,,,,,900000,
22:30:00.000Z,22:45:00.000Z,16.739582061767578,3.735294117647059,,,,,,,,6,,,,,,900000,
22:45:00.000Z,23:00:00.000Z,16.739582061767578,3.735294117647059,,,,,,,,6,,,,,,900000,
23:00:00.000Z,23:15:00.000Z,16.739582061767578,3.735294117647059,,,,,,,,6,,,,,,900000,
23:15:00.000Z,23:30:00.000Z,16.739582061767578,3.735294117647059,,,,,,,,6,,,,,,900000,
23:30:00.000Z,23:45:00.000Z,16.739582061767578,3.735294117647059,,,,,,,,6,,,,,,900000,
23:45:00.000Z,00:00:00.000Z,16.739582061767578,3.735294117647059,,,,,,,,6,,,,,,900000,
