Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Move Minutes count,Inactive duration (ms),Walking duration (ms),Running duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms),Awake mid-sleeping duration (ms)
00:00:00.000Z,00:15:00.000Z,17.057290309812963,0.28391167192429023,,,,,,,,,,,,,,,,300000,,600000
00:15:00.000Z,00:30:00.000Z,17.05729042611471,0.28391167192429023,,,,,,,,,,,,,,,,,,900000
00:30:00.000Z,00:45:00.000Z,17.05729042611471,0.28391167192429023,,,,,3.1545740785077214E-4,3.1545740785077214E-4,3.1545740785077214E-4,,,,,,,,,,,900000
00:45:00.000Z,01:00:00.000Z,17.057289210373792,0.28391167192429023,,,,,,,,,,,,,,,,840000,,60000
01:00:00.000Z,01:15:00.000Z,17.057289123535156,0.28391167192429023,,,,,,,,,,,,,,,,900000,,
01:15:00.000Z,01:30:00.000Z,17.057289123535156,0.28391167192429023,,,,,,,,,,,,,,,,900000,,
01:30:00.000Z,01:45:00.000Z,17.057289123535156,0.28391167192429023,,,,,,,,,,,,,,,,900000,,
01:45:00.000Z,02:00:00.000Z,17.057289123535156,0.28391167192429023,-33.8636176,18.684292,-33.8636176,18.684292,,,,,,,,,,,,900000,,
02:00:00.000Z,02:15:00.000Z,17.057289123535156,0.28391167192429023,-33.8636352,18.6842612,-33.8635285,18.684272,,,,,,,,,,,,900000,,
02:15:00.000Z,02:30:00.000Z,17.057289123535156,0.28391167192429023,,,,,,,,,,,,,,,,900000,,
02:30:00.000Z,02:45:00.000Z,17.057289123535156,0.28391167192429023,,,,,,,,,,,,,,,,900000,,
02:45:00.000Z,03:00:00.000Z,17.057290013631185,0.28391167192429023,,,,,,,,,,,,,,,,900000,,
03:00:00.000Z,03:15:00.000Z,17.057290077209473,0.28391167192429023,,,,,,,,0,,,,,300000,,,600000,,
03:15:00.000Z,03:30:00.000Z,111.52361488342285,85.30678233438486,-33.8635838,18.6842512,-33.8635115,18.6842622,,,,130,,,,,240000,,660000,,,
03:30:00.000Z,03:45:00.000Z,132.48949110507965,125.99999700479465,-33.8636468,18.6841505,-33.863646,18.6842313,0.12916666269302368,0.12916666269302368,0.12916666269302368,193,,,,1,,60000,780000,,,
03:45:00.000Z,04:00:00.000Z,47.37873458862305,386.1003742748965,-33.8868209,18.5242499,-33.8681357,18.6779361,0.5180710492840553,1.5433013439178467,0.04333333298563957,265,,,,3,,480000,,,,
04:00:00.000Z,04:15:00.000Z,73.90999603271484,383.26250561239874,-33.977541,18.4591198,-33.9150144,18.4894089,0.8825085414878282,1.7021290063858032,0.28166669607162476,386,,,,,,900000,,,,
04:15:00.000Z,04:30:00.000Z,66.32963395118713,141.5,-33.9774793,18.4654678,-33.9774361,18.4655892,,,,257,,,,1,120000,780000,,,,
04:30:00.000Z,04:45:00.000Z,66.32963383992514,143.53498542274053,-33.9774741,18.465452,-33.9774359,18.4654825,0.1814102679491043,0.1814102679491043,0.1814102679491043,219,,,,,120000,780000,,,,
04:45:00.000Z,05:00:00.000Z,17.05729103088379,30.52478134110787,,,,,,,,45,,,,,900000,,,,,
05:00:00.000Z,05:15:00.000Z,17.05729103088379,30.52478134110787,,,,,,,,45,,,,,900000,,,,,
05:15:00.000Z,05:30:00.000Z,17.05729103088379,30.52478134110787,,,,,,,,45,,,,,900000,,,,,
05:30:00.000Z,05:45:00.000Z,17.05729103088379,30.52478134110787,,,,,,,,45,,,,,900000,,,,,
05:45:00.000Z,06:00:00.000Z,17.05729103088379,30.52478134110787,,,,,,,,45,,,,,900000,,,,,
06:00:00.000Z,06:15:00.000Z,17.05729103088379,30.52478134110787,,,,,,,,45,,,,,900000,,,,,
06:15:00.000Z,06:30:00.000Z,17.05729103088379,30.52478134110787,,,,,,,,45,,,,,900000,,,,,
06:30:00.000Z,06:45:00.000Z,17.057291020520175,30.52478134110787,,,,,,,,45,,,,,900000,,,,,
06:45:00.000Z,07:00:00.000Z,17.057290953156674,30.52478134110787,,,,,,,,45,,,,,900000,,,,,
07:00:00.000Z,07:15:00.000Z,17.057290953156674,30.52478134110787,,,,,,,,45,,,,,900000,,,,,
07:15:00.000Z,07:30:00.000Z,25.853921453223215,30.52478134110787,,,,,,,,45,,,,,698825,139254,,,,
07:30:00.000Z,07:45:00.000Z,17.05729037129076,30.52478134110787,,,,,0.033916424959897995,0.033916424959897995,0.033916424959897995,45,,,,,900000,,,,,
07:45:00.000Z,08:00:00.000Z,25.595746373002015,30.52478134110787,,,,,,,,45,,,,,764833,135167,,,,
08:00:00.000Z,08:15:00.000Z,23.433259337334817,30.52478134110787,,,,,,,,45,,,,,799066,100934,,,,
08:15:00.000Z,08:30:00.000Z,17.05729103088379,30.52478134110787,,,,,,,,45,,,,,900000,,,,,
08:30:00.000Z,08:45:00.000Z,17.05729103088379,30.52478134110787,,,,,,,,45,,,,,900000,,,,,
