Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Move Minutes count,Inactive duration (ms),Walking duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms)
00:00:00.000Z,00:15:00.000Z,16.97916678019932,2.929184549356223,,,,,,,,,,,,,,,900000,
00:15:00.000Z,00:30:00.000Z,16.97916678019932,2.929184549356223,,,,,,,,,,,,,,,900000,
00:30:00.000Z,00:45:00.000Z,16.979167089833844,2.929184549356223,,,,,,,,,,,,,,,300000,600000
00:45:00.000Z,01:00:00.000Z,16.979166906530207,2.929184549356223,,,,,,,,,,,,,,,180000,720000
01:00:00.000Z,01:15:00.000Z,16.979165299733477,2.929184549356223,,,,,,,,,,,,,,,420000,480000
01:15:00.000Z,01:30:00.000Z,16.97916577657064,2.929184549356223,,,,,,,,,,,,,,,660000,240000
01:30:00.000Z,01:45:00.000Z,16.97916603088379,2.929184549356223,,,,,,,,,,,,,,,900000,
01:45:00.000Z,02:00:00.000Z,16.97916603088379,2.929184549356223,,,,,0.0032546494621783495,0.0032546494621783495,0.0032546494621783495,,,,,,,,900000,
02:00:00.000Z,02:15:00.000Z,16.97916603088379,2.929184549356223,-33.8635478,18.684235,-33.8635478,18.684235,,,,,,,,,,,900000,
02:15:00.000Z,02:30:00.000Z,16.97916603088379,2.929184549356223,-33.863603,18.6842668,-33.863603,18.6842668,,,,,,,,,,,900000,
02:30:00.000Z,02:45:00.000Z,16.97916603088379,2.929184549356223,,,,,,,,,,,,,,,900000,
02:45:00.000Z,03:00:00.000Z,16.97916603088379,2.929184549356223,-33.8635549,18.6842408,-33.8635549,18.6842408,,,,,,,,,,,900000,
03:00:00.000Z,03:15:00.000Z,16.97916603088379,2.929184549356223,,,,,,,,,,,,,,,900000,
03:15:00.000Z,03:30:00.000Z,16.979165600507688,2.929184549356223,,,,,,,,,,,,,,,900000,
03:30:00.000Z,03:45:00.000Z,16.979165444007286,2.929184549356223,,,,,,,,,,,,,,,900000,
03:45:00.000Z,04:00:00.000Z,16.979165444007286,2.929184549356223,,,,,,,,,,,,,,,900000,
04:00:00.000Z,04:15:00.000Z,16.97916552784679,2.929184549356223,,,,,,,,,,,,,,,660000,240000
04:15:00.000Z,04:30:00.000Z,16.97916584923154,2.929184549356223,,,,,,,,,,,,,,,300000,600000
04:30:00.000Z,04:45:00.000Z,16.97916603088379,2.929184549356223,,,,,,,,,,,,,,,900000,
04:45:00.000Z,05:00:00.000Z,16.97916603088379,2.929184549356223,,,,,,,,,,,,,,,900000,
05:00:00.000Z,05:15:00.000Z,16.97916603088379,2.929184549356223,,,,,,,,,,,,,,,900000,
05:15:00.000Z,05:30:00.000Z,16.979166047125574,2.929184549356223,,,,,,,,1,,,,,240000,,660000,
05:30:00.000Z,05:45:00.000Z,16.979166032185837,2.929184549356223,,,,,,,,5,,,,,900000,,,
05:45:00.000Z,06:00:00.000Z,17.78519906299923,279.0155579399142,-33.8629394,18.6857102,-33.8629394,18.6857102,0.5111111402511597,0.5111111402511597,0.5111111402511597,429,,,,9,227451,602610,,
06:00:00.000Z,06:15:00.000Z,21.405157253507433,18.375,,,,,0.02187499776482582,0.02187499776482582,0.02187499776482582,29,,,,,830610,69390,,
06:15:00.000Z,06:30:00.000Z,10.791666991586474,123.41176470588235,-33.8770543,18.6895875,-33.8770543,18.6895875,0.2203703671693802,0.2203703671693802,0.2203703671693802,191,,,,,258837,540000,,
06:30:00.000Z,06:45:00.000Z,15.215278618459912,25.21323529411765,-33.8635811,18.684227,-33.8635811,18.684227,0.014705882407724857,0.014705882407724857,0.014705882407724857,40,,,,,780000,120000,,
06:45:00.000Z,07:00:00.000Z,4.6319443838936945,102.375,-33.8636239,18.6842222,-33.8635125,18.6842619,0.12187499552965164,0.12187499552965164,0.12187499552965164,158,,,,,60000,840000,,
07:00:00.000Z,07:15:00.000Z,16.97916575840541,1.9444444444444446,,,,,,,,3,,,,,900000,,,
07:15:00.000Z,07:30:00.000Z,16.97916575840541,1.9444444444444446,,,,,0.0021604937501251698,0.0021604937501251698,0.0021604937501251698,3,,,,,900000,,,
