Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Move Minutes count,Inactive duration (ms),Walking duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms)
00:00:00.000Z,00:15:00.000Z,17.203112187105067,5.378890392422193,,,,,,,,,,,,,,,240000,660000
00:15:00.000Z,00:30:00.000Z,17.20311255455017,5.378890392422193,,,,,,,,,,,,,,,360000,540000
00:30:00.000Z,00:45:00.000Z,17.203113412857057,5.378890392422193,,,,,,,,,,,,,,,720000,180000
00:45:00.000Z,01:00:00.000Z,17.203113555908203,5.378890392422193,,,,,,,,,,,,,,,900000,
01:00:00.000Z,01:15:00.000Z,17.203113555908203,5.378890392422193,,,,,,,,,,,,,,,900000,
01:15:00.000Z,01:30:00.000Z,17.203113555908203,5.378890392422193,,,,,,,,,,,,,,,900000,
01:30:00.000Z,01:45:00.000Z,17.203113555908203,5.378890392422193,,,,,,,,,,,,,,,900000,
01:45:00.000Z,02:00:00.000Z,17.203113555908203,5.378890392422193,,,,,,,,,,,,,,,900000,
02:00:00.000Z,02:15:00.000Z,17.203113555908203,5.378890392422193,,,,,,,,,,,,,,,900000,
02:15:00.000Z,02:30:00.000Z,17.203113555908203,5.378890392422193,,,,,,,,,,,,,,,900000,
02:30:00.000Z,02:45:00.000Z,17.203113555908203,5.378890392422193,,,,,,,,,,,,,,,900000,
02:45:00.000Z,03:00:00.000Z,17.203113555908203,5.378890392422193,,,,,,,,,,,,,,,900000,
03:00:00.000Z,03:15:00.000Z,17.203113555908203,5.378890392422193,,,,,,,,,,,,,,,900000,
03:15:00.000Z,03:30:00.000Z,17.203113555908203,5.378890392422193,,,,,,,,,,,,,,,900000,
03:30:00.000Z,03:45:00.000Z,17.203112833123456,5.378890392422193,,,,,,,,,,,,,,,900000,
03:45:00.000Z,04:00:00.000Z,17.203112652427272,5.378890392422193,,,,,,,,,,,,,,,900000,
04:00:00.000Z,04:15:00.000Z,17.203112702620658,5.378890392422193,,,,,0.005976544693112373,0.005976544693112373,0.005976544693112373,,,,,,,,660000,240000
04:15:00.000Z,04:30:00.000Z,17.203112506866454,5.378890392422193,,,,,,,,,,,,,,,420000,480000
04:30:00.000Z,04:45:00.000Z,17.203114128112794,5.378890392422193,,,,,,,,,,,,,,,180000,720000
04:45:00.000Z,05:00:00.000Z,17.203113842010495,5.378890392422193,,,,,,,,,,,,,,,660000,240000
05:00:00.000Z,05:15:00.000Z,17.203113555908203,5.378890392422193,-33.863589,18.6842426,-33.863589,18.6842426,,,,,,,,,,,900000,
05:15:00.000Z,05:30:00.000Z,17.203113555908203,5.378890392422193,,,,,,,,,,,,,,,900000,
05:30:00.000Z,05:45:00.000Z,17.203113555908203,5.378890392422193,,,,,,,,,,,,,,,900000,
