Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Move Minutes count,Inactive duration (ms),Walking duration (ms),Running duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms),Awake mid-sleeping duration (ms)
00:00:00.000Z,00:15:00.000Z,17.203119214375814,0.7129798903107861,,,,,,,,,,,,,,,,900000,,
00:15:00.000Z,00:30:00.000Z,17.203117656707764,0.7129798903107861,,,,,,,,,,,,,,,,180000,720000,
00:30:00.000Z,00:45:00.000Z,17.20311737060547,0.7129798903107861,,,,,,,,,,,,,,,,900000,,
00:45:00.000Z,01:00:00.000Z,17.20311737060547,0.7129798903107861,,,,,,,,,,,,,,,,900000,,
01:00:00.000Z,01:15:00.000Z,17.20311737060547,0.7129798903107861,,,,,,,,,,,,,,,,900000,,
01:15:00.000Z,01:30:00.000Z,17.20311737060547,0.7129798903107861,,,,,,,,,,,,,,,,900000,,
01:30:00.000Z,01:45:00.000Z,17.20311737060547,0.7129798903107861,,,,,,,,,,,,,,,,900000,,
01:45:00.000Z,02:00:00.000Z,17.20311737060547,0.7129798903107861,,,,,,,,,,,,,,,,900000,,
02:00:00.000Z,02:15:00.000Z,17.20311737060547,0.7129798903107861,,,,,,,,,,,,,,,,900000,,
02:15:00.000Z,02:30:00.000Z,17.203117481867473,0.7129798903107861,,,,,,,,,,,,,,,,900000,,
02:30:00.000Z,02:45:00.000Z,17.203117912465874,0.7129798903107861,,,,,7.921998621895909E-4,7.921998621895909E-4,7.921998621895909E-4,,,,,,,,,360000,540000,
02:45:00.000Z,03:00:00.000Z,17.20311771739613,0.7129798903107861,,,,,,,,,,,,,,,,,900000,
03:00:00.000Z,03:15:00.000Z,17.203117445994742,0.7129798903107861,,,,,,,,,,,,,,,,360000,540000,
03:15:00.000Z,03:30:00.000Z,17.203117038892664,0.7129798903107861,,,,,,,,,,,,,,,,900000,,
03:30:00.000Z,03:45:00.000Z,17.203117038892664,0.7129798903107861,-33.8635846,18.6842737,-33.8635846,18.6842737,,,,,,,,,,,,900000,,
03:45:00.000Z,04:00:00.000Z,17.20311769854881,0.7129798903107861,,,,,,,,,,,,,,,,600000,300000,
04:00:00.000Z,04:15:00.000Z,17.203118029507724,0.7129798903107861,-33.8636185,18.6842367,-33.8636185,18.6842367,,,,,,,,,,,,540000,360000,
04:15:00.000Z,04:30:00.000Z,17.20311737060547,0.7129798903107861,,,,,,,,,,,,,,,,900000,,
