Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Move Minutes count,Inactive duration (ms),Walking duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms),Awake mid-sleeping duration (ms)
00:00:00.000Z,00:15:00.000Z,16.739582061767578,6.144578313253012,,,,,,,,,,,,,,,,900000,
00:15:00.000Z,00:30:00.000Z,16.739583841959636,6.144578313253012,,,,,,,,,,,,,,,840000,60000,
00:30:00.000Z,00:45:00.000Z,16.73958396911621,6.144578313253012,,,,,,,,,,,,,,,900000,,
00:45:00.000Z,01:00:00.000Z,16.73958396911621,6.144578313253012,,,,,,,,,,,,,,,900000,,
01:00:00.000Z,01:15:00.000Z,16.73958396911621,6.144578313253012,,,,,,,,,,,,,,,900000,,
01:15:00.000Z,01:30:00.000Z,16.739583232150814,6.144578313253012,,,,,,,,,,,,,,,240000,660000,
01:30:00.000Z,01:45:00.000Z,16.73958289914015,6.144578313253012,,,,,,,,,,,,,,,,900000,
01:45:00.000Z,02:00:00.000Z,16.73958289914015,6.144578313253012,,,,,,,,,,,,,,,,900000,
02:00:00.000Z,02:15:00.000Z,16.73958179562591,6.144578313253012,,,,,,,,,,,,,,,900000,,
02:15:00.000Z,02:30:00.000Z,16.73958179562591,6.144578313253012,,,,,,,,,,,,,,,900000,,
02:30:00.000Z,02:45:00.000Z,16.739581912854977,6.144578313253012,,,,,,,,,,,,,,,780000,,120000
02:45:00.000Z,03:00:00.000Z,16.73958293369838,6.144578313253012,,,,,0.006827309262007475,0.006827309262007475,0.006827309262007475,,,,,,,,180000,,720000
03:00:00.000Z,03:15:00.000Z,16.73958396911621,6.144578313253012,,,,,,,,,,,,,,,900000,,
03:15:00.000Z,03:30:00.000Z,16.73958396911621,6.144578313253012,,,,,,,,,,,,,,,900000,,
03:30:00.000Z,03:45:00.000Z,16.73958396911621,6.144578313253012,,,,,,,,,,,,,,,900000,,
03:45:00.000Z,04:00:00.000Z,16.73958365917206,6.144578313253012,,,,,,,,,,,,,,,900000,,
04:00:00.000Z,04:15:00.000Z,16.739582614465192,6.144578313253012,,,,,,,,,,,,,,,780000,120000,
04:15:00.000Z,04:30:00.000Z,16.73958315415816,6.144578313253012,,,,,,,,,,,,,,,360000,540000,
04:30:00.000Z,04:45:00.000Z,16.739582061767578,6.144578313253012,,,,,,,,,,,,,,,900000,,
04:45:00.000Z,05:00:00.000Z,16.7395825113569,6.144578313253012,,,,,,,,,,,,,,,240000,,660000
05:00:00.000Z,05:15:00.000Z,16.739582184382847,6.144578313253012,,,,,,,,,,,,,,,720000,,180000
05:15:00.000Z,05:30:00.000Z,16.739582061767578,6.144578313253012,,,,,,,,,,,,,,,900000,,
05:30:00.000Z,05:45:00.000Z,16.739582061767578,6.144578313253012,,,,,,,,,,,,,,,900000,,
05:45:00.000Z,06:00:00.000Z,16.739582061767578,6.144578313253012,,,,,,,,,,,,,,,900000,,
06:00:00.000Z,06:15:00.000Z,16.739582731665635,6.144578313253012,,,,,,,,,,,,,,,900000,,
06:15:00.000Z,06:30:00.000Z,16.73958289914015,6.144578313253012,,,,,,,,,,,,,,,900000,,
06:30:00.000Z,06:45:00.000Z,16.73958282742074,6.144578313253012,,,,,,,,,,,,,,,840000,60000,
06:45:00.000Z,07:00:00.000Z,16.73958237243421,6.144578313253012,,,,,,,,,,,,,,,240000,660000,
07:00:00.000Z,07:15:00.000Z,17.088798504680103,6.144578313253012,,,,,,,,5,,,,,474333,5667,420000,,
07:15:00.000Z,07:30:00.000Z,24.904341358329816,6.144578313253012,,,,,,,,9,,,,,767504,132496,,,
07:30:00.000Z,07:45:00.000Z,16.107638421929938,57.31566265060242,,,,,,,,89,,,,2,634859,120000,,,
07:45:00.000Z,08:00:00.000Z,15.791666535408266,93.77241379310344,,,,,0.43666666746139526,0.43666666746139526,0.43666666746139526,145,,,,3,720000,180000,,,
08:00:00.000Z,08:15:00.000Z,16.73958316926033,20.689655172413794,,,,,0.02298850752413273,0.02298850752413273,0.02298850752413273,32,,,,,900000,,,,
08:15:00.000Z,08:30:00.000Z,6.297222178469422,53.63793103448276,,,,,0.07500000298023224,0.07500000298023224,0.07500000298023224,83,,,,,240000,660000,,,
08:30:00.000Z,08:45:00.000Z,14.067279626000555,164.47895537482367,,,,,0.2627069485389007,0.3883352279663086,0.0,255,,,,5,395616,373905,,,
08:45:00.000Z,09:00:00.000Z,13.761678919669809,327.3131313131313,,,,,0.48181816935539246,0.48181816935539246,0.48181816935539246,507,,,,10,95196,600000,,,
09:00:00.000Z,09:15:00.000Z,16.441792702399432,81.06385281385282,,,,,,,,125,,,,1,,60000,,,
09:15:00.000Z,09:30:00.000Z,16.739583182745136,60.17857142857143,,,,,,,,93,,,,,,,,,
09:30:00.000Z,09:45:00.000Z,25.615651524812804,60.17857142857143,,,,,0.06686507910490036,0.06686507910490036,0.06686507910490036,93,,,,,328437,144039,,,
09:45:00.000Z,10:00:00.000Z,16.739583872199116,60.17857142857143,,,,,,,,93,,,,,,,,,
10:00:00.000Z,10:15:00.000Z,17.90338934522953,60.17857142857143,,,,,4.6018692432982915,11.820690155029297,0.5546613335609436,92,,,,,81823,18886,,,
10:15:00.000Z,10:30:00.000Z,14.339034626287063,79.02568922305764,-34.0908861,20.9573337,-34.0908861,20.9573337,,,,122,,,,,720000,180000,,,
