Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Move Minutes count,Inactive duration (ms),Walking duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms)
00:00:00.000Z,00:15:00.000Z,17.2031192779541,1.11328125,-33.8635665,18.6841974,-33.8635665,18.6841974,,,,,,,,,,,900000,
00:15:00.000Z,00:30:00.000Z,17.2031192779541,1.11328125,-33.8635991,18.684244,-33.8635991,18.684244,,,,,,,,,,,900000,
00:30:00.000Z,00:45:00.000Z,17.2031192779541,1.11328125,,,,,,,,,,,,,,,900000,
00:45:00.000Z,01:00:00.000Z,17.2031192779541,1.11328125,,,,,,,,,,,,,,,900000,
01:00:00.000Z,01:15:00.000Z,17.20311903520064,1.11328125,,,,,,,,,,,,,,,60000,840000
01:15:00.000Z,01:30:00.000Z,17.20311819678322,1.11328125,,,,,,,,,,,,,,,420000,480000
01:30:00.000Z,01:45:00.000Z,17.20311725840849,1.11328125,-33.8635785,18.684195,-33.8635785,18.684195,,,,,,,,,,,900000,
01:45:00.000Z,02:00:00.000Z,17.203117498830586,1.11328125,-33.8636048,18.6842391,-33.8636048,18.6842391,,,,,,,,,,,720000,180000
02:00:00.000Z,02:15:00.000Z,17.20311816987537,1.11328125,,,,,,,,,,,,,,,240000,660000
02:15:00.000Z,02:30:00.000Z,17.20311737060547,1.11328125,,,,,0.001236979034729302,0.001236979034729302,0.001236979034729302,,,,,,,,900000,
02:30:00.000Z,02:45:00.000Z,17.20311737060547,1.11328125,-33.8636001,18.6841917,-33.8635824,18.6842458,,,,,,,,,,,900000,
02:45:00.000Z,03:00:00.000Z,17.20311737060547,1.11328125,,,,,,,,,,,,,,,900000,
03:00:00.000Z,03:15:00.000Z,17.203117593129477,1.11328125,,,,,,,,,,,,,,,900000,
03:15:00.000Z,03:30:00.000Z,17.203117688496906,1.11328125,,,,,,,,,,,,,,,300000,600000
03:30:00.000Z,03:45:00.000Z,17.20311737060547,1.11328125,,,,,,,,,,,,,,,900000,
03:45:00.000Z,04:00:00.000Z,17.20311737060547,1.11328125,,,,,,,,,,,,,,,900000,
04:00:00.000Z,04:15:00.000Z,17.20311737060547,1.11328125,,,,,,,,,,,,,,,900000,
04:15:00.000Z,04:30:00.000Z,17.20311737060547,1.11328125,,,,,,,,,,,,,,,900000,
04:30:00.000Z,04:45:00.000Z,17.20311737060547,1.11328125,,,,,,,,,,,,,,,900000,
04:45:00.000Z,05:00:00.000Z,17.20311737060547,1.11328125,,,,,,,,,,,,,,,900000,
05:00:00.000Z,05:15:00.000Z,17.20311737060547,1.11328125,,,,,,,,,,,,,,,900000,
05:15:00.000Z,05:30:00.000Z,17.20311782180622,1.11328125,,,,,,,,,,,,,,,900000,
05:30:00.000Z,05:45:00.000Z,17.203118724207723,1.11328125,,,,,,,,,,,,,,,900000,
05:45:00.000Z,06:00:00.000Z,17.203118711254593,1.11328125,,,,,,,,0,,,,,240000,,660000,
06:00:00.000Z,06:15:00.000Z,17.20311867563348,1.11328125,,,,,,,,2,,,,,900000,,,
