Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Move Minutes count,Inactive duration (ms),Walking duration (ms),Running duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms),Awake mid-sleeping duration (ms)
00:00:00.000Z,00:15:00.000Z,17.05729103088379,0.22556390977443608,,,,,,,,,,,,,,,,900000,,
00:15:00.000Z,00:30:00.000Z,17.05729103088379,0.22556390977443608,,,,,,,,,,,,,,,,900000,,
00:30:00.000Z,00:45:00.000Z,17.05729103088379,0.22556390977443608,,,,,,,,,,,,,,,,900000,,
00:45:00.000Z,01:00:00.000Z,17.05729063351949,0.22556390977443608,,,,,,,,,,,,,,,,420000,480000,
01:00:00.000Z,01:15:00.000Z,17.057290267944335,0.22556390977443608,,,,,,,,,,,,,,,,180000,720000,
01:15:00.000Z,01:30:00.000Z,17.05729103088379,0.22556390977443608,,,,,2.506265591364354E-4,2.506265591364354E-4,2.506265591364354E-4,,,,,,,,,900000,,
01:30:00.000Z,01:45:00.000Z,17.05729103088379,0.22556390977443608,,,,,,,,,,,,,,,,900000,,
01:45:00.000Z,02:00:00.000Z,17.05729103088379,0.22556390977443608,,,,,,,,,,,,,,,,900000,,
02:00:00.000Z,02:15:00.000Z,17.057291158040364,0.22556390977443608,,,,,,,,,,,,,,,,900000,,
02:15:00.000Z,02:30:00.000Z,17.057291666666668,0.22556390977443608,,,,,,,,,,,,,,,,900000,,
02:30:00.000Z,02:45:00.000Z,17.057291242811417,0.22556390977443608,,,,,,,,,,,,,,,,540000,360000,
02:45:00.000Z,03:00:00.000Z,17.057290607028538,0.22556390977443608,,,,,,,,,,,,,,,,,900000,
03:00:00.000Z,03:15:00.000Z,17.057290861341688,0.22556390977443608,,,,,,,,,,,,,,,,540000,360000,
03:15:00.000Z,03:30:00.000Z,17.05729103088379,0.22556390977443608,,,,,,,,,,,,,,,,900000,,
03:30:00.000Z,03:45:00.000Z,17.05729103088379,0.22556390977443608,,,,,,,,,,,,,,,,900000,,
03:45:00.000Z,04:00:00.000Z,17.05729103088379,0.22556390977443608,,,,,,,,,,,,,,,,900000,,
04:00:00.000Z,04:15:00.000Z,17.057291316986085,0.22556390977443608,-33.8635622,18.6842278,-33.8635622,18.6842278,,,,,,,,,,,,900000,,
04:15:00.000Z,04:30:00.000Z,17.057290706634525,0.22556390977443608,,,,,,,,1,,,,,840000,,,60000,,
04:30:00.000Z,04:45:00.000Z,32.21801295689174,15.293233082706767,,,,,,,,23,,,,,660000,240000,,,,
