Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Move Minutes count
00:00:00.000Z,00:15:00.000Z,16.95313771565755,,,,,,,,,,,,,
00:15:00.000Z,00:30:00.000Z,16.95313771565755,,,,,,,,,,,,,
00:30:00.000Z,00:45:00.000Z,16.95313771565755,,,,,,,,,,,,,
00:45:00.000Z,01:00:00.000Z,16.95313771565755,,,,,,,,,,,,,
01:00:00.000Z,01:15:00.000Z,16.95313771565755,,,,,,,,,,,,,
01:15:00.000Z,01:30:00.000Z,16.95313771565755,,,,,,,,,,,,,
01:30:00.000Z,01:45:00.000Z,16.95313771565755,,,,,,,,,,,,,
01:45:00.000Z,02:00:00.000Z,16.95313771565755,,,,,,,,,,,,,
02:00:00.000Z,02:15:00.000Z,16.95313771565755,,,,,,,,,,,,,
02:15:00.000Z,02:30:00.000Z,16.95313771565755,,,,,,,,,,,,,
02:30:00.000Z,02:45:00.000Z,16.95313771565755,,,,,,,,,,,,,
02:45:00.000Z,03:00:00.000Z,16.95313771565755,,,,,,,,,,,,,
03:00:00.000Z,03:15:00.000Z,16.95313771565755,,,,,,,,,,,,,
03:15:00.000Z,03:30:00.000Z,16.95313771565755,,,,,,,,,,,,,
03:30:00.000Z,03:45:00.000Z,16.95313771565755,,,,,,,,,,,,,
03:45:00.000Z,04:00:00.000Z,16.95313771565755,,,,,,,,,,,,,
04:00:00.000Z,04:15:00.000Z,16.95313771565755,,,,,,,,,,,,,
04:15:00.000Z,04:30:00.000Z,16.95313771565755,,,,,,,,,,,,,
04:30:00.000Z,04:45:00.000Z,16.95313771565755,,,,,,,,,,,,,
04:45:00.000Z,05:00:00.000Z,16.95313771565755,,,,,,,,,,,,,
05:00:00.000Z,05:15:00.000Z,16.95313771565755,,,,,,,,,,,,,
05:15:00.000Z,05:30:00.000Z,16.95313771565755,,,,,,,,,,,,,
05:30:00.000Z,05:45:00.000Z,16.95313771565755,,,,,,,,,,,,,
05:45:00.000Z,06:00:00.000Z,16.95313771565755,,,,,,,,,,,,,
06:00:00.000Z,06:15:00.000Z,16.95313771565755,,,,,,,,,,,,,
06:15:00.000Z,06:30:00.000Z,16.95313771565755,,,,,,,,,,,,,
06:30:00.000Z,06:45:00.000Z,16.95313771565755,,,,,,,,,,,,,
06:45:00.000Z,07:00:00.000Z,16.95313771565755,,,,,,,,,,,,,
07:00:00.000Z,07:15:00.000Z,16.95313771565755,,,,,,,,,,,,,
07:15:00.000Z,07:30:00.000Z,16.95313771565755,,,,,,,,,,,,,
07:30:00.000Z,07:45:00.000Z,16.95313771565755,,,,,,,,,,,,,
07:45:00.000Z,08:00:00.000Z,16.95313771565755,,,,,,,,,,,,,
08:00:00.000Z,08:15:00.000Z,16.95313771565755,,,,,,,,,,,,,
08:15:00.000Z,08:30:00.000Z,16.95313771565755,,,,,,,,,,,,,
08:30:00.000Z,08:45:00.000Z,16.95313771565755,,,,,,,,,,,,,
08:45:00.000Z,09:00:00.000Z,16.95313771565755,,,,,,,,,,,,,
09:00:00.000Z,09:15:00.000Z,16.95313771565755,,,,,,,,,,,,,
09:15:00.000Z,09:30:00.000Z,16.95313771565755,,,,,,,,,,,,,
09:30:00.000Z,09:45:00.000Z,16.95313771565755,,,,,,,,,,,,,
09:45:00.000Z,10:00:00.000Z,16.95313771565755,,,,,,,,,,,,,
10:00:00.000Z,10:15:00.000Z,16.95313771565755,,,,,,,,,,,,,
10:15:00.000Z,10:30:00.000Z,16.95313771565755,,,,,,,,,,,,,
10:30:00.000Z,10:45:00.000Z,16.95313771565755,,,,,,,,,,,,,
10:45:00.000Z,11:00:00.000Z,16.95313771565755,,,,,,,,,,,,,
11:00:00.000Z,11:15:00.000Z,16.95313771565755,,,,,,,,,,,,,
11:15:00.000Z,11:30:00.000Z,16.95313771565755,,,,,,,,,,,,,
11:30:00.000Z,11:45:00.000Z,16.95313771565755,,,,,,,,,,,,,
11:45:00.000Z,12:00:00.000Z,16.95313771565755,,,,,,,,,,,,,
12:00:00.000Z,12:15:00.000Z,16.95313771565755,,,,,,,,,,,,,
12:15:00.000Z,12:30:00.000Z,16.95313771565755,,,,,,,,,,,,,
12:30:00.000Z,12:45:00.000Z,16.95313771565755,,,,,,,,,,,,,
12:45:00.000Z,13:00:00.000Z,16.95313771565755,,,,,,,,,,,,,
13:00:00.000Z,13:15:00.000Z,16.95313771565755,,,,,,,,,,,,,
13:15:00.000Z,13:30:00.000Z,16.95313771565755,,,,,,,,,,,,,
13:30:00.000Z,13:45:00.000Z,16.95313771565755,,,,,,,,,,,,,
13:45:00.000Z,14:00:00.000Z,16.95313771565755,,,,,,,,,,,,,
14:00:00.000Z,14:15:00.000Z,16.95313771565755,,,,,,,,,,,,,
14:15:00.000Z,14:30:00.000Z,16.95313771565755,,,,,,,,,,,,,
14:30:00.000Z,14:45:00.000Z,16.95313771565755,,,,,,,,,,,,,
14:45:00.000Z,15:00:00.000Z,16.95313771565755,,,,,,,,,,,,,
15:00:00.000Z,15:15:00.000Z,16.95313771565755,,,,,,,,,,,,,
15:15:00.000Z,15:30:00.000Z,16.95313771565755,,,,,,,,,,,,,
15:30:00.000Z,15:45:00.000Z,16.95313771565755,,,,,,,,,,,,,
15:45:00.000Z,16:00:00.000Z,16.95313771565755,,,,,,,,,,,,,
16:00:00.000Z,16:15:00.000Z,16.95313771565755,,,,,,,,,,,,,
16:15:00.000Z,16:30:00.000Z,16.95313771565755,,,,,,,,,,,,,
16:30:00.000Z,16:45:00.000Z,16.95313771565755,,,,,,,,,,,,,
16:45:00.000Z,17:00:00.000Z,16.95313771565755,,,,,,,,,,,,,
17:00:00.000Z,17:15:00.000Z,16.95313771565755,,,,,,,,,,,,,
17:15:00.000Z,17:30:00.000Z,16.95313771565755,,,,,,,,,,,,,
17:30:00.000Z,17:45:00.000Z,16.95313771565755,,,,,,,,,,,,,
17:45:00.000Z,18:00:00.000Z,16.95313771565755,,,,,,,,,,,,,
18:00:00.000Z,18:15:00.000Z,16.95313771565755,,,,,,,,,,,,,
18:15:00.000Z,18:30:00.000Z,16.95313771565755,,,,,,,,,,,,,
18:30:00.000Z,18:45:00.000Z,16.95313771565755,,,,,,,,,,,,,
18:45:00.000Z,19:00:00.000Z,16.95313771565755,,,,,,,,,,,,,
19:00:00.000Z,19:15:00.000Z,16.95313771565755,,,,,,,,,,,,,
19:15:00.000Z,19:30:00.000Z,16.95313771565755,,,,,,,,,,,,,
19:30:00.000Z,19:45:00.000Z,16.95313771565755,,,,,,,,,,,,,
19:45:00.000Z,20:00:00.000Z,16.95313771565755,,,,,,,,,,,,,
20:00:00.000Z,20:15:00.000Z,16.95313771565755,,,,,,,,,,,,,
20:15:00.000Z,20:30:00.000Z,16.95313771565755,,,,,,,,,,,,,
20:30:00.000Z,20:45:00.000Z,16.95313771565755,,,,,,,,,,,,,
20:45:00.000Z,21:00:00.000Z,16.95313771565755,,,,,,,,,,,,,
21:00:00.000Z,21:15:00.000Z,16.95313771565755,,,,,,,,,,,,,
21:15:00.000Z,21:30:00.000Z,16.95313771565755,,,,,,,,,,,,,
21:30:00.000Z,21:45:00.000Z,16.95313771565755,,,,,,,,,,,,,
21:45:00.000Z,22:00:00.000Z,16.95313771565755,,,,,,,,,,,,,
22:00:00.000Z,22:15:00.000Z,16.942703247070312,,,,,,,,,,79.19999694824219,79.19999694824219,79.19999694824219,
22:15:00.000Z,22:30:00.000Z,16.942703247070312,,,,,,,,,,,,,
22:30:00.000Z,22:45:00.000Z,16.942703247070312,,,,,,,,,,,,,
22:45:00.000Z,23:00:00.000Z,16.942703247070312,,,,,,,,,,,,,
23:00:00.000Z,23:15:00.000Z,16.942703247070312,,,,,,,,,,,,,
23:15:00.000Z,23:30:00.000Z,16.942703247070312,,,,,,,,,,,,,
23:30:00.000Z,23:45:00.000Z,16.942703247070312,,,,,,,,,,,,,
23:45:00.000Z,00:00:00.000Z,16.942703247070312,,,,,,,,,,,,,
