Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Move Minutes count,Inactive duration (ms),Walking duration (ms),Running duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms),Awake mid-sleeping duration (ms)
08:00:00.000Z,08:15:00.000Z,17.05729103088379,38.14960590014528,,,,,,,,56,,,,,900000,,,,,
08:15:00.000Z,08:30:00.000Z,17.05729103088379,38.14960590014528,,,,,,,,56,,,,,900000,,,,,
08:30:00.000Z,08:45:00.000Z,17.05729103088379,38.14960590014528,,,,,,,,56,,,,,900000,,,,,
08:45:00.000Z,09:00:00.000Z,17.05729068991419,38.14960590014528,,,,,,,,56,,,,,900000,,,,,
09:00:00.000Z,09:15:00.000Z,24.457555635113536,38.14960590014528,,,,,0.04238845035433769,0.04238845035433769,0.04238845035433769,55,,,,,782851,117149,,,,
09:15:00.000Z,09:30:00.000Z,25.275159727574405,38.14960590014528,,,,,,,,56,,,,,769908,130092,,,,
09:30:00.000Z,09:45:00.000Z,17.057289123535156,38.14960590014528,,,,,,,,56,,,,,900000,,,,,
09:45:00.000Z,10:00:00.000Z,17.057289123535156,38.14960590014528,,,,,,,,56,,,,,900000,,,,,
10:00:00.000Z,10:15:00.000Z,17.057289123535156,38.14960590014528,,,,,,,,56,,,,,900000,,,,,
10:15:00.000Z,10:30:00.000Z,51.28047322907766,110.77637766010653,-33.9776183,18.4655711,-33.9776183,18.4655711,0.46000000834465027,0.46000000834465027,0.46000000834465027,168,,,,3,358234,541766,,,,
10:30:00.000Z,10:45:00.000Z,59.07428266085111,226.7255720798786,-33.9775927,18.4651251,-33.9773544,18.4657115,0.17312920975781693,0.3748248517513275,0.03888889029622078,293,,,,2,234855,665145,,,,
10:45:00.000Z,11:00:00.000Z,36.008192251134275,95.67491638795987,-33.9774403,18.4654399,-33.9773973,18.4657654,0.5634626746177673,0.5634626746177673,0.5634626746177673,135,,,,,600000,300000,,,,
11:00:00.000Z,11:15:00.000Z,17.057291240658742,13.304347826086957,,,,,,,,20,,,,,900000,,,,,
11:15:00.000Z,11:30:00.000Z,17.057291240658742,13.304347826086957,,,,,,,,20,,,,,900000,,,,,
11:30:00.000Z,11:45:00.000Z,25.27307640402693,13.304347826086957,,,,,,,,20,,,,,769941,130059,,,,
11:45:00.000Z,12:00:00.000Z,17.05729103088379,13.304347826086957,,,,,0.014782608486711979,0.014782608486711979,0.014782608486711979,20,,,,,900000,,,,,
12:00:00.000Z,12:15:00.000Z,17.05729103088379,13.304347826086957,,,,,,,,20,,,,,900000,,,,,
12:15:00.000Z,12:30:00.000Z,17.05729103088379,13.304347826086957,,,,,,,,20,,,,,900000,,,,,
12:30:00.000Z,12:45:00.000Z,17.057291030882244,13.304347826086957,,,,,,,,20,,,,,900000,,,,,
12:45:00.000Z,13:00:00.000Z,128.69931480557253,215.00460358056264,,,,,0.27450981736183167,0.27450981736183167,0.27450981736183167,328,,,,,120000,,780000,,,
13:00:00.000Z,13:15:00.000Z,89.31049051323039,233.15508021390374,-33.9772979,18.4652094,-33.9235727,18.4873269,,,,355,,,,,,600000,240000,,,
13:15:00.000Z,13:30:00.000Z,73.91000227494673,250.9090909090909,-33.8886023,18.6012846,-33.8720279,18.6662157,0.27878788113594055,0.27878788113594055,0.27878788113594055,382,,,,,,900000,,,,
13:30:00.000Z,13:45:00.000Z,47.378737027717364,135.87223587223588,-33.8636657,18.6812375,-33.8585822,18.6856126,,,,207,,,,,420000,480000,,,,
13:45:00.000Z,14:00:00.000Z,17.05729103088379,5.135135135135135,,,,,,,,8,,,,,900000,,,,,
14:00:00.000Z,14:15:00.000Z,17.05729103088379,5.135135135135135,,,,,,,,8,,,,,900000,,,,,
14:15:00.000Z,14:30:00.000Z,17.05729103088379,5.135135135135135,,,,,,,,8,,,,,900000,,,,,
14:30:00.000Z,14:45:00.000Z,17.0572912156207,5.135135135135135,,,,,0.005705705843865871,0.005705705843865871,0.005705705843865871,8,,,,,900000,,,,,
14:45:00.000Z,15:00:00.000Z,17.0572914267486,5.135135135135135,,,,,,,,8,,,,,900000,,,,,
15:00:00.000Z,15:15:00.000Z,17.0572914267486,5.135135135135135,,,,,,,,8,,,,,900000,,,,,
15:15:00.000Z,15:30:00.000Z,17.0572914267486,5.135135135135135,,,,,,,,8,,,,,900000,,,,,
15:30:00.000Z,15:45:00.000Z,138.29271306650443,1242.685362340704,-33.863478,18.6842416,-33.8586977,18.6918987,2.0430026227472156,4.558627605438232,0.6270833015441895,1353,,,,14,60000,58870,781130,,,
15:45:00.000Z,16:00:00.000Z,129.6804125467936,1456.1024358717718,-33.863643,18.6842486,-33.8586683,18.6920811,1.796120564476028,3.091992139816284,0.5032798051834106,1252,,,,12,180000,,720000,,,
16:00:00.000Z,16:15:00.000Z,17.057292938232422,2.583732057416268,,,,,,,,4,,,,,900000,,,,,
16:15:00.000Z,16:30:00.000Z,17.057292938232422,2.583732057416268,,,,,,,,4,,,,,900000,,,,,
16:30:00.000Z,16:45:00.000Z,17.057292938232422,2.583732057416268,,,,,,,,4,,,,,900000,,,,,
16:45:00.000Z,17:00:00.000Z,17.057292774745395,2.583732057416268,,,,,,,,4,,,,,900000,,,,,
17:00:00.000Z,17:15:00.000Z,17.057292120797293,2.583732057416268,,,,,,,,4,,,,,900000,,,,,
17:15:00.000Z,17:30:00.000Z,17.057292120797293,2.583732057416268,,,,,,,,4,,,,,900000,,,,,
17:30:00.000Z,17:45:00.000Z,17.057291684831892,2.583732057416268,,,,,0.0028708134777843952,0.0028708134777843952,0.0028708134777843952,2,,,,,540000,,,360000,,
17:45:00.000Z,18:00:00.000Z,17.05729103088379,2.583732057416268,,,,,,,,,,,,,,,,900000,,
18:00:00.000Z,18:15:00.000Z,17.05729103088379,2.583732057416268,-33.8635498,18.684298,-33.8635498,18.684298,,,,,,,,,,,,900000,,
18:15:00.000Z,18:30:00.000Z,17.05729103088379,2.583732057416268,-33.8635266,18.68425,-33.8635266,18.68425,,,,,,,,,,,,900000,,
18:30:00.000Z,18:45:00.000Z,17.057291126251222,2.583732057416268,,,,,,,,,,,,,,,,900000,,
18:45:00.000Z,19:00:00.000Z,17.057291269302368,2.583732057416268,-33.8635091,18.6843081,-33.8635091,18.6843081,,,,,,,,,,,,900000,,
19:00:00.000Z,19:15:00.000Z,17.057290662418712,2.583732057416268,-33.8635117,18.684254,-33.8635117,18.684254,,,,,,,,,,,,180000,,720000
19:15:00.000Z,19:30:00.000Z,17.057290510697797,2.0669856459330145,,,,,,,,,,,,,,,,,,900000
19:30:00.000Z,19:45:00.000Z,17.0572916058262,,,,,,,,,,,,,,,,,540000,,360000
19:45:00.000Z,20:00:00.000Z,17.057291790331526,,-33.8636097,18.6842993,-33.8636097,18.6842993,,,,,,,,,,,,600000,300000,
20:00:00.000Z,20:15:00.000Z,17.057290699170984,,,,,,,,,,,,,,,,,,900000,
20:15:00.000Z,20:30:00.000Z,17.057290699170984,,,,,,,,,,,,,,,,,,900000,
20:30:00.000Z,20:45:00.000Z,17.05729053331458,,,,,,,,,,,,,,,,,240000,660000,
20:45:00.000Z,21:00:00.000Z,17.057290077209473,,,,,,,,,,,,,,,,,900000,,
21:00:00.000Z,21:15:00.000Z,17.057290077209473,,,,,,,,,,,,,,,,,900000,,
21:15:00.000Z,21:30:00.000Z,17.05729143243087,,,,,,,,,,,,,,,,,360000,540000,
21:30:00.000Z,21:45:00.000Z,17.057291900902463,,,,,,,,,,,,,,,,,300000,600000,
21:45:00.000Z,22:00:00.000Z,17.05729103088379,,,,,,,,,,,,,,,,,900000,,
22:00:00.000Z,22:15:00.000Z,17.05729103088379,2.4561403508771926,,,,,,,,,,,,,,,,900000,,
22:15:00.000Z,22:30:00.000Z,17.05729103088379,2.631578947368421,,,,,,,,,,,,,,,,900000,,
22:30:00.000Z,22:45:00.000Z,17.057290877418957,2.631578947368421,,,,,,,,,,,,,,,,900000,,
22:45:00.000Z,23:00:00.000Z,17.057290570489293,2.631578947368421,,,,,,,,,,,,,,,,900000,,
23:00:00.000Z,23:15:00.000Z,17.057290570489293,2.631578947368421,,,,,,,,,,,,,,,,900000,,
23:15:00.000Z,23:30:00.000Z,17.057290570489293,2.631578947368421,,,,,,,,,,,,,,,,900000,,
23:30:00.000Z,23:45:00.000Z,17.057290542586593,2.631578947368421,,,,,,,,,,,,,,,,480000,420000,
23:45:00.000Z,00:00:00.000Z,17.057290510697797,2.631578947368421,,,,,,,,,,,,,,,,,900000,
