Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Move Minutes count
15:45:00.000Z,16:00:00.000Z,16.192715962727863,,,,,,,,,,,,,
16:00:00.000Z,16:15:00.000Z,16.192715962727863,,,,,,,,,,,,,
16:15:00.000Z,16:30:00.000Z,16.192715962727863,,,,,,,,,,,,,
16:30:00.000Z,16:45:00.000Z,16.192715962727863,,,,,,,,,,,,,
16:45:00.000Z,17:00:00.000Z,16.192715962727863,,,,,,,,,,,,,
17:00:00.000Z,17:15:00.000Z,16.192715962727863,,,,,,,,,,,,,
17:15:00.000Z,17:30:00.000Z,16.192715962727863,,,,,,,,,,,,,
17:30:00.000Z,17:45:00.000Z,16.192715962727863,,,,,,,,,,,,,
17:45:00.000Z,18:00:00.000Z,16.192715962727863,,,,,,,,,,,,,
18:00:00.000Z,18:15:00.000Z,16.192715962727863,,,,,,,,,,,,,
18:15:00.000Z,18:30:00.000Z,16.192715962727863,,,,,,,,,,,,,
18:30:00.000Z,18:45:00.000Z,16.192715962727863,,,,,,,,,,,,,
18:45:00.000Z,19:00:00.000Z,16.192715962727863,,,,,,,,,,,,,
19:00:00.000Z,19:15:00.000Z,16.192715962727863,,,,,,,,,,,,,
19:15:00.000Z,19:30:00.000Z,16.192715962727863,,,,,,,,,,,,,
19:30:00.000Z,19:45:00.000Z,16.192715962727863,,,,,,,,,,,,,
19:45:00.000Z,20:00:00.000Z,16.192715962727863,,,,,,,,,,,,,
20:00:00.000Z,20:15:00.000Z,16.192715962727863,,,,,,,,,,,,,
20:15:00.000Z,20:30:00.000Z,16.192715962727863,,,,,,,,,,,,,
20:30:00.000Z,20:45:00.000Z,16.192715962727863,,,,,,,,,,,,,
20:45:00.000Z,21:00:00.000Z,16.192715962727863,,,,,,,,,,,,,
21:00:00.000Z,21:15:00.000Z,16.192715962727863,,,,,,,,,,,,,
21:15:00.000Z,21:30:00.000Z,16.192715962727863,,,,,,,,,,,,,
21:30:00.000Z,21:45:00.000Z,16.192715962727863,,,,,,,,,,,,,
21:45:00.000Z,22:00:00.000Z,16.192715962727863,,,,,,,,,,,,,
22:00:00.000Z,22:15:00.000Z,16.19271634464263,,,,,,,,,,80.0,80.0,80.0,
22:15:00.000Z,22:30:00.000Z,16.19271634464263,,,,,,,,,,,,,
22:30:00.000Z,22:45:00.000Z,16.19271634464263,,,,,,,,,,,,,
22:45:00.000Z,23:00:00.000Z,16.19271634464263,,,,,,,,,,,,,
23:00:00.000Z,23:15:00.000Z,16.19271634464263,,,,,,,,,,,,,
23:15:00.000Z,23:30:00.000Z,16.19271634464263,,,,,,,,,,,,,
23:30:00.000Z,23:45:00.000Z,16.19271634464263,,,,,,,,,,,,,
23:45:00.000Z,00:00:00.000Z,16.19271634464263,,,,,,,,,,,,,
