Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Move Minutes count,Inactive duration (ms),Walking duration (ms),Running duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms),Awake mid-sleeping duration (ms)
00:00:00.000Z,00:15:00.000Z,16.885416167122976,1.5405405405405406,,,,,,,,,,,,,,,,900000,,
00:15:00.000Z,00:30:00.000Z,16.885415740240187,1.5405405405405406,,,,,,,,,,,,,,,,300000,600000,
00:30:00.000Z,00:45:00.000Z,16.88541603088379,1.5405405405405406,,,,,,,,,,,,,,,,900000,,
00:45:00.000Z,01:00:00.000Z,16.88541603088379,1.5405405405405406,,,,,,,,,,,,,,,,900000,,
01:00:00.000Z,01:15:00.000Z,16.88541603088379,1.5405405405405406,,,,,,,,,,,,,,,,900000,,
01:15:00.000Z,01:30:00.000Z,16.88541606447232,1.5405405405405406,,,,,,,,,,,,,,,,900000,,
01:30:00.000Z,01:45:00.000Z,16.88541628279776,1.5405405405405406,,,,,,,,,,,,,,,,900000,,
01:45:00.000Z,02:00:00.000Z,16.88541628279776,1.5405405405405406,,,,,,,,,,,,,,,,900000,,
02:00:00.000Z,02:15:00.000Z,16.88541628279776,1.5405405405405406,,,,,,,,,,,,,,,,900000,,
02:15:00.000Z,02:30:00.000Z,16.885415647476265,1.5405405405405406,,,,,,,,,,,,,,,,360000,540000,
02:30:00.000Z,02:45:00.000Z,16.88541586392754,1.5405405405405406,,,,,,,,,,,,,,,,660000,240000,
02:45:00.000Z,03:00:00.000Z,16.88541609665443,1.5405405405405406,,,,,,,,,,,,,,,,900000,,
03:00:00.000Z,03:15:00.000Z,16.88541609665443,1.5405405405405406,,,,,,,,,,,,,,,,180000,720000,
03:15:00.000Z,03:30:00.000Z,16.88541609665443,1.5405405405405406,,,,,,,,,,,,,,,,,900000,
03:30:00.000Z,03:45:00.000Z,16.885416039653208,1.5405405405405406,,,,,,,,,,,,,,,,780000,120000,
03:45:00.000Z,04:00:00.000Z,16.88541603088379,1.5405405405405406,,,,,,,,,,,,,,,,900000,,
04:00:00.000Z,04:15:00.000Z,16.88541603088379,1.5405405405405406,,,,,0.0017117117531597614,0.0017117117531597614,0.0017117117531597614,,,,,,,,,900000,,
04:15:00.000Z,04:30:00.000Z,16.88541603088379,1.5405405405405406,,,,,,,,,,,,,,,,900000,,
04:30:00.000Z,04:45:00.000Z,16.885414377848306,1.5405405405405406,,,,,,,,,,,,,,,,900000,,
04:45:00.000Z,05:00:00.000Z,16.885414123535156,1.5405405405405406,,,,,,,,,,,,,,,,900000,,
05:00:00.000Z,05:15:00.000Z,16.885414123535156,1.5405405405405406,,,,,,,,,,,,,,,,900000,,
05:15:00.000Z,05:30:00.000Z,16.885414123535156,1.5405405405405406,,,,,,,,,,,,,,,,900000,,
