Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Move Minutes count,Inactive duration (ms),Walking duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms)
00:00:00.000Z,00:15:00.000Z,17.05729039510091,7.96875,,,,,,,,,,,,,,,600000,300000
00:15:00.000Z,00:30:00.000Z,17.057290077209473,7.96875,-33.8635914,18.6842467,-33.8634729,18.6842735,,,,,,,,,,,600000,300000
00:30:00.000Z,00:45:00.000Z,17.057290770790797,7.96875,-33.8635795,18.6842439,-33.8635795,18.6842439,,,,,,,,,,,480000,420000
00:45:00.000Z,01:00:00.000Z,17.05729042023067,7.96875,,,,,,,,,,,,,,,300000,600000
01:00:00.000Z,01:15:00.000Z,17.057290699170984,7.96875,,,,,,,,,,,,,,,900000,
01:15:00.000Z,01:30:00.000Z,17.057290898198666,7.96875,,,,,,,,,,,,,,,360000,540000
01:30:00.000Z,01:45:00.000Z,17.05728988647461,7.96875,-33.863498,18.6842433,-33.863498,18.6842433,,,,,,,,,,,540000,360000
01:45:00.000Z,02:00:00.000Z,17.057289123535156,7.96875,-33.863598,18.6842658,-33.8635942,18.6843355,,,,,,,,,,,900000,
02:00:00.000Z,02:15:00.000Z,17.057289123535156,7.96875,-33.8634725,18.6842616,-33.8634725,18.6842616,,,,,,,,,,,900000,
02:15:00.000Z,02:30:00.000Z,17.057289123535156,7.96875,-33.8635785,18.6842457,-33.8635785,18.6842457,,,,,,,,,,,900000,
02:30:00.000Z,02:45:00.000Z,17.057289695739748,7.96875,-33.8635974,18.6843408,-33.8635974,18.6843408,,,,,,,,,,,900000,
02:45:00.000Z,03:00:00.000Z,17.05729030160343,7.96875,-33.8635973,18.6842664,-33.8635973,18.6842664,,,,,,,,,,,660000,240000
03:00:00.000Z,03:15:00.000Z,17.05729091868681,7.96875,-33.8636093,18.6842743,-33.8636081,18.684329,,,,,,,,,,,,900000
03:15:00.000Z,03:30:00.000Z,17.05729091868681,7.96875,-33.8635922,18.6843262,-33.8635922,18.6843262,,,,,,,,,,,,900000
03:30:00.000Z,03:45:00.000Z,17.05729103088379,7.96875,-33.8635931,18.6842605,-33.8635931,18.6842605,0.008854166604578495,0.008854166604578495,0.008854166604578495,,,,,,,,900000,
03:45:00.000Z,04:00:00.000Z,17.05729103088379,7.96875,-33.8636012,18.6842591,-33.8634749,18.6842736,,,,,,,,,,,900000,
04:00:00.000Z,04:15:00.000Z,17.05729103088379,7.96875,,,,,,,,,,,,,,,900000,
